Form,Topic_Category,Rank,Type,Polarity
floor,concept,0.333333333,Top>Location,N
floor,concept,0.333333333,Top>Location,N
floor,concept,0.333333333,Top>Location,N
floor,concept,0.333333333,Top>Location,N
floor,concept,0.333333333,Top>Location,N
floor,concept,0.333333333,Top>Location,N
floor,concept,0.333333333,Top>Location,N
floor,concept,0.333333333,Top>Location,N
floor,concept,0.333333333,Top>Location,N
floor,concept,0.333333333,Top>Location,N
floor,concept,0.333333333,Top>Location,N
floor,concept,0.333333333,Top>Location,N
floor,concept,0.333333333,Top>Location,N
floor,concept,0.333333333,Top>Location,N
floor,concept,0.333333333,Top>Location,N
floor,concept,0.333333333,Top>Location,N
floor,concept,0.333333333,Top>Location,N
floor,concept,0.333333333,Top>Location,N
floor,concept,0.333333333,Top>Location,N
floor,concept,0.333333333,Top>Location,N
floor,concept,0.333333333,Top>Location,N
floor,concept,0.333333333,Top>Location,N
floor,concept,0.333333333,Top>Location,N
floor,concept,0.333333333,Top>Location,N
floor,concept,0.333333333,Top>Location,N
food,concept,1,Top>Product>Food,N+
food,concept,0.333333333,Top>Product>Food,N
food,concept,0.333333333,Top>Product>Food,N
food,concept,0.333333333,Top>Product>Food,N
food,concept,0.333333333,Top>Product>Food,N
food,concept,0.333333333,Top>Product>Food,N
food,concept,0.333333333,Top>Product>Food,N
food,concept,0.333333333,Top>Product>Food,N
food,concept,0.333333333,Top>Product>Food,N
food,concept,0.333333333,Top>Product>Food,N
food,concept,0.25,Top>Product>Food,N
food,concept,0.25,Top>Product>Food,N
food,concept,0.2,Top>Product>Food,N
food,concept,0.166666667,Top>Product>Food,N
food,concept,0.142857143,Top>Product>Food,N
food,concept,0.111111111,Top>Product>Food,N
food,concept,0.111111111,Top>Product>Food,N+
food,concept,0.1,Top>Product>Food,N
food,concept,0.1,Top>Product>Food,N+
food,concept,0.090909091,Top>Product>Food,N
food,concept,0.071428571,Top>Product>Food,N
food,concept,0.066666667,Top>Product>Food,N
foot,concept,0.05,Top>LivingThing>BodyPart,N
foot,concept,0.025641026,Top>Unit>PhysicalExtentUnit,N
fresh_fruit,concept,0.125,Top,N
friend,concept,0.142857143,Top>Person,N
fruit,concept,0.047619048,Top>Product>Food>FruitOrVegetable,N
fruit_juice,concept,0.2,Top,N+
fruit_juice,concept,0.2,Top,N+
fruit_juice,concept,0.2,Top,N+
fruit_juice,concept,0.2,Top,N+
fruit_juice,concept,0.2,Top,N+
garbage,concept,0.1,Top,N+
garbage,concept,0.0625,Top,N
garbage,concept,0.058823529,Top,N
garbage,concept,0.028571429,Top,N+
garlic,concept,0.166666667,Top>LivingThing>Flora,N
garlic,concept,0.166666667,Top>LivingThing>Flora,N
garlic,concept,0.166666667,Top>LivingThing>Flora,N
garlic,concept,0.166666667,Top>LivingThing>Flora,N
gas,concept,0.052631579,Top,N
generator,concept,1,Top>Product>Machine>Instrument,N+
glass,concept,0.071428571,Top,N
glass,concept,0.037037037,Top>Product>Utensil>Container,N
green,concept,0.038461538,Top>OtherEntity>Color,N+
ground_floor,concept,0.04,Top>Location>Facility,N
ground_floor,concept,0.018181818,Top>Location>Facility,N
group,concept,0.25,Top>Organization,N
group,concept,0.2,Top>Organization,N
group,concept,0.2,Top>Organization,N
group,concept,0.2,Top>Organization,N
group,concept,0.2,Top>Organization,N
group,concept,0.2,Top>Organization,N
group,concept,0.2,Top>Organization,N
group,concept,0.2,Top>Organization,N
group,concept,0.2,Top>Organization,N
group,concept,0.2,Top>Organization,N
group,concept,0.2,Top>Organization,N
group,concept,0.2,Top>Organization,N
group,concept,0.2,Top>Organization,N
group,concept,0.2,Top>Organization,N
group,concept,0.2,Top>Organization,N
group,concept,0.2,Top>Organization,N
group,concept,0.2,Top>Organization,N
group,concept,0.2,Top>Organization,N
group,concept,0.2,Top>Organization,N
group,concept,0.2,Top>Organization,N
group,concept,0.2,Top>Organization,N
group,concept,0.2,Top>Organization,N
group,concept,0.2,Top>Organization,N
group,concept,0.2,Top>Organization,N
group,concept,0.2,Top>Organization,N
group,concept,0.2,Top>Organization,N
group,concept,0.2,Top>Organization,N
group,concept,0.2,Top>Organization,N
group,concept,0.2,Top>Organization,N
group,concept,0.2,Top>Organization,N
group,concept,0.2,Top>Organization,N
group,concept,0.2,Top>Organization,N
group,concept,0.2,Top>Organization,N
group,concept,0.2,Top>Organization,N
group,concept,0.2,Top>Organization,N
group,concept,0.2,Top>Organization,N
group,concept,0.2,Top>Organization,N
group,concept,0.2,Top>Organization,N
group,concept,0.2,Top>Organization,N
group,concept,0.2,Top>Organization,N
group,concept,0.2,Top>Organization,N
group,concept,0.2,Top>Organization,N
group,concept,0.2,Top>Organization,N
group,concept,0.2,Top>Organization,N
group,concept,0.2,Top>Organization,N
group,concept,0.2,Top>Organization,N
group,concept,0.2,Top>Organization,N
group,concept,0.2,Top>Organization,N
group,concept,0.166666667,Top>Organization,N+
group,concept,0.083333333,Top>Organization,N
guest,concept,1,Top>Person,N
guest,concept,1,Top>Person,N
guest,concept,0.111111111,Top>Person,N
guest,concept,0.071428571,Top>Person,N
guide,concept,0.03030303,Top>OtherEntity>Vocation,N
hall,concept,0.045454545,Top>Location>Facility,N
hall,concept,0.018867925,Top>Location>Facility,N+
hallway,concept,0.5,Top>Location>Facility,N
hawk,concept,0.25,Top>LivingThing>Animal>Vertebrate>Bird,N
heater,concept,0.125,Top>OtherEntity>Vocation,N
heater,concept,0.111111111,Top>Product>Machine>ElectricalAppliance,N
heater,concept,0.090909091,Top>Product>Machine>ElectricalAppliance,N
heating_system,concept,0.090909091,Top,N
hill,concept,0.2,Top>Location>GeographicalEntity>LandForm>Mountain,N
hill,concept,0.142857143,Top>Location,N
hill,concept,0.111111111,Top>Location>GeographicalEntity>LandForm>Mountain,N
hole,concept,1,Top>Location>GeographicalEntity>LandForm,N
hole,concept,0.043478261,Top>Location,N
hostel,concept,0.016949153,Top>Location>Facility,N+
hotel,concept,1,Top>Organization>Company>ConsumerGoodsCompany>Discretionary>ConsumerServicesCompany>Hotels,N
hotel,concept,1,Top>Organization>Company>ConsumerGoodsCompany>Discretionary>ConsumerServicesCompany>Hotels,N
hotel,concept,1,Top>Organization>Company>ConsumerGoodsCompany>Discretionary>ConsumerServicesCompany>Hotels,N
hotel,concept,1,Top>Organization>Company>ConsumerGoodsCompany>Discretionary>ConsumerServicesCompany>Hotels,N
hotel,concept,1,Top>Organization>Company>ConsumerGoodsCompany>Discretionary>ConsumerServicesCompany>Hotels,N
hotel,concept,1,Top>Organization>Company>ConsumerGoodsCompany>Discretionary>ConsumerServicesCompany>Hotels,N
hotel,concept,1,Top>Organization>Company>ConsumerGoodsCompany>Discretionary>ConsumerServicesCompany>Hotels,N
hotel,concept,1,Top>Organization>Company>ConsumerGoodsCompany>Discretionary>ConsumerServicesCompany>Hotels,N
hotel,concept,1,Top>Organization>Company>ConsumerGoodsCompany>Discretionary>ConsumerServicesCompany>Hotels,N
hotel,concept,1,Top>Organization>Company>ConsumerGoodsCompany>Discretionary>ConsumerServicesCompany>Hotels,N
hotel,concept,1,Top>Organization>Company>ConsumerGoodsCompany>Discretionary>ConsumerServicesCompany>Hotels,N
hotel,concept,1,Top>Organization>Company>ConsumerGoodsCompany>Discretionary>ConsumerServicesCompany>Hotels,N
hotel,concept,1,Top>Organization>Company>ConsumerGoodsCompany>Discretionary>ConsumerServicesCompany>Hotels,N
hotel,concept,1,Top>Organization>Company>ConsumerGoodsCompany>Discretionary>ConsumerServicesCompany>Hotels,N
hotel,concept,1,Top>Organization>Company>ConsumerGoodsCompany>Discretionary>ConsumerServicesCompany>Hotels,N
hotel,concept,1,Top>Organization>Company>ConsumerGoodsCompany>Discretionary>ConsumerServicesCompany>Hotels,N
hotel,concept,1,Top>Organization>Company>ConsumerGoodsCompany>Discretionary>ConsumerServicesCompany>Hotels,N
hotel,concept,1,Top>Organization>Company>ConsumerGoodsCompany>Discretionary>ConsumerServicesCompany>Hotels,N
hotel,concept,1,Top>Organization>Company>ConsumerGoodsCompany>Discretionary>ConsumerServicesCompany>Hotels,N
hotel,concept,1,Top>Organization>Company>ConsumerGoodsCompany>Discretionary>ConsumerServicesCompany>Hotels,N
hotel,concept,1,Top>Organization>Company>ConsumerGoodsCompany>Discretionary>ConsumerServicesCompany>Hotels,N
hotel,concept,1,Top>Organization>Company>ConsumerGoodsCompany>Discretionary>ConsumerServicesCompany>Hotels,N
hotel,concept,1,Top>Organization>Company>ConsumerGoodsCompany>Discretionary>ConsumerServicesCompany>Hotels,N
hotel,concept,1,Top>Organization>Company>ConsumerGoodsCompany>Discretionary>ConsumerServicesCompany>Hotels,N
hotel,concept,1,Top>Organization>Company>ConsumerGoodsCompany>Discretionary>ConsumerServicesCompany>Hotels,N
hotel,concept,1,Top>Organization>Company>ConsumerGoodsCompany>Discretionary>ConsumerServicesCompany>Hotels,N
hotel,concept,1,Top>Organization>Company>ConsumerGoodsCompany>Discretionary>ConsumerServicesCompany>Hotels,N
hotel,concept,1,Top>Organization>Company>ConsumerGoodsCompany>Discretionary>ConsumerServicesCompany>Hotels,N+
hotel,concept,1,Top>Organization>Company>ConsumerGoodsCompany>Discretionary>ConsumerServicesCompany>Hotels,N+
hotel,concept,0.5,Top>Organization>Company>ConsumerGoodsCompany>Discretionary>ConsumerServicesCompany>Hotels,N
hotel,concept,0.5,Top>Organization>Company>ConsumerGoodsCompany>Discretionary>ConsumerServicesCompany>Hotels,N
hotel,concept,0.5,Top>Organization>Company>ConsumerGoodsCompany>Discretionary>ConsumerServicesCompany>Hotels,N
hotel,concept,0.5,Top>Organization>Company>ConsumerGoodsCompany>Discretionary>ConsumerServicesCompany>Hotels,N
hotel,concept,0.5,Top>Organization>Company>ConsumerGoodsCompany>Discretionary>ConsumerServicesCompany>Hotels,N
hotel,concept,0.5,Top>Organization>Company>ConsumerGoodsCompany>Discretionary>ConsumerServicesCompany>Hotels,N
hotel,concept,0.5,Top>Organization>Company>ConsumerGoodsCompany>Discretionary>ConsumerServicesCompany>Hotels,N+
hotel,concept,0.5,Top>Organization>Company>ConsumerGoodsCompany>Discretionary>ConsumerServicesCompany>Hotels,N+
hotel,concept,0.5,Top>Organization>Company>ConsumerGoodsCompany>Discretionary>ConsumerServicesCompany>Hotels,N+
hotel,concept,0.5,Top>Organization>Company>ConsumerGoodsCompany>Discretionary>ConsumerServicesCompany>Hotels,N+
hotel,concept,0.5,Top>Organization>Company>ConsumerGoodsCompany>Discretionary>ConsumerServicesCompany>Hotels,N+
hotel,concept,0.5,Top>Organization>Company>ConsumerGoodsCompany>Discretionary>ConsumerServicesCompany>Hotels,N+
hotel,concept,0.333333333,Top>Organization>Company>ConsumerGoodsCompany>Discretionary>ConsumerServicesCompany>Hotels,N
hotel,concept,0.25,Top>Organization>Company>ConsumerGoodsCompany>Discretionary>ConsumerServicesCompany>Hotels,N
hotel,concept,0.25,Top>Organization>Company>ConsumerGoodsCompany>Discretionary>ConsumerServicesCompany>Hotels,N
hotel,concept,0.25,Top>Organization>Company>ConsumerGoodsCompany>Discretionary>ConsumerServicesCompany>Hotels,N
